Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,17,2,9254,1,1,128.0,1,38,38,9,9,0.15323635451303258,1,0,0,1,0,0,18,0,0,6,6,6,0.42035668244481444,0,0,6,7,5,0.8411076535755927,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,1,9070,1,1,125.0,1,1,1,4,4,0.35768099544201776,0,0,0,0,0,0,18,0,1,6,10,5,0.3238384488303112,1,0,6,11,4,0.11711830386853729,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,7,2,9085,1,3,130.0,1,3,3,1,1,0.21668469135306273,0,0,0,0,0,0,28,0,0,5,9,1,0.28247349156695284,1,0,4,10,0,-1.9651519497137022,4,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,1,2,9500,1,1,135.0,1,37,1,7,7,0.41407951707760055,1,0,0,1,0,1,18,0,0,8,12,7,0.22485801537870345,0,0,8,12,7,0.2878187004808834,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,39,1,9500,1,19,133.1,1,37,38,151,161,1.1825093743624038,0,0,0,1,0,0,27,0,0,7,12,4,0.696123064200538,0,0,7,14,3,0.44227281269714847,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,39,1,33,1,1,140.0,1,3,1,2,4,1.8240425579671506,0,0,0,1,0,0,26,0,0,7,9,7,0.8512416539381324,0,0,7,12,5,0.6873400040802891,3,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
1,1,2,9773,1,1,138.0,1,19,1,9,3,0.46342822350873397,1,0,0,1,0,0,18,0,0,6,6,6,0.42035668244481444,0,0,6,6,6,0.6617120624977382,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,1,9130,1,1,150.0,1,5,5,2,2,1.3587547544735974,0,0,0,1,0,0,18,0,0,5,12,4,0.4892982778837454,2,0,5,6,5,0.7257819164541148,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,1,2,9147,1,1,125.0,1,1,19,4,6,-0.8266879589052041,0,1,0,1,0,0,21,0,0,5,6,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,1,2,9070,1,1,121.0,1,4,1,2,3,-0.4389481226605778,1,0,0,1,0,0,18,0,0,6,8,4,0.02394250867096205,0,0,6,9,0,-1.9651519497137022,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
2,39,1,8014,0,1,120.0,1,34,34,99,99,-1.771363196301203,0,0,0,0,0,0,32,0,0,5,5,0,-2.1994239442345584,0,0,5,10,0,-1.9651519497137022,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,39,2,9670,1,1,140.0,1,34,34,0,0,-1.8982598699812623,0,0,0,1,0,0,28,0,0,5,6,4,0.3858858847253491,0,0,5,7,4,0.2933104022485728,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,39,1,9991,0,1,100.0,1,37,19,9,2,-0.35435034020720463,0,0,0,0,0,0,40,0,0,4,4,0,-2.1994239442345584,0,0,5,0,0,-1.9651519497137022,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
2,18,2,8014,0,1,140.0,1,37,37,9,10,-0.4600975682739209,0,0,1,0,0,0,39,0,0,5,5,0,-2.1994239442345584,0,0,4,4,0,-1.9651519497137022,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
2,18,2,9238,1,1,140.0,1,37,37,9,10,-0.4600975682739209,0,0,1,0,0,0,39,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
2,39,1,9003,1,1,120.0,1,37,19,9,4,1.5420499497892406,0,0,0,1,0,0,50,0,0,6,7,6,0.3858858847253491,0,0,6,15,5,0.4182466174635073,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,17,2,9853,1,1,138.0,1,1,1,9,4,-0.27680237295827975,1,0,0,1,0,0,23,0,0,6,10,5,0.44793332062038704,0,0,6,9,3,0.2772929387594786,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
4,39,1,8014,0,19,133.1,1,34,34,0,0,-1.8982598699812623,0,0,0,1,0,0,48,0,0,6,11,1,-0.1311760810666324,0,0,6,11,1,0.14915323084672547,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,17,2,9853,1,1,118.0,1,37,37,9,9,-1.045232230243085,1,0,0,1,0,0,23,0,0,6,11,4,0.12735490182935835,0,0,6,10,5,-0.004614418648578498,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,6,9500,1,1,135.0,1,37,1,5,5,-0.008909395189265472,1,0,0,1,0,1,18,0,0,8,8,7,0.4086366112201962,0,0,8,8,7,0.4586106254560243,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,1,9130,1,1,130.0,1,3,19,2,9,-0.7773392524740697,0,0,0,1,0,0,18,0,0,5,14,2,0.28247349156695284,2,0,5,6,5,0.45668852983733305,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,15,1,9238,1,1,150.0,26,3,37,2,8,0.3929300714642565,1,0,0,0,0,0,20,1,0,6,9,5,0.4892982778837454,0,0,6,7,6,0.62967713551955,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,18,3,9085,1,1,149.0,103,1,1,9,9,0.3717806258509124,1,0,0,1,0,1,18,1,0,5,9,4,0.28247349156695284,0,0,5,8,5,0.5335723545849851,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,1,9556,1,1,180.0,103,5,3,1,1,2.813202129303205,1,0,0,1,0,0,18,1,0,7,8,4,0.28247349156695284,0,0,8,8,0,-1.9651519497137022,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,43,1,9119,1,1,133.1,1,1,1,9,3,0.6396736036199278,0,0,0,1,1,0,31,0,0,5,12,1,0.28247349156695284,0,0,5,9,1,0.14915323084672547,4,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,39,1,9119,1,19,133.1,1,19,19,5,3,-1.8348115331412322,1,0,0,1,1,0,24,0,0,5,9,1,0.28247349156695284,0,0,5,6,3,0.053048449912160574,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
1,39,1,171,1,1,145.0,1,3,1,2,10,-0.8760366653363385,1,0,0,1,1,0,24,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,39,1,9147,1,1,110.0,1,37,37,9,9,-1.1721289039231442,0,0,1,0,1,0,26,0,0,5,5,0,-2.1994239442345584,0,0,5,9,0,-1.9651519497137022,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,1,1,9130,1,1,154.0,1,3,3,2,2,0.7242713860733,1,0,1,1,1,0,18,0,0,6,11,5,0.6185637693317408,0,0,6,9,4,0.2933104022485728,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,17,1,9147,1,1,126.0,1,37,37,4,7,-0.7068411004295921,0,0,0,1,1,1,19,0,0,5,12,3,0.21353189612802181,0,0,5,10,3,0.2772929387594786,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1
1,17,1,9670,1,1,133.0,1,19,37,9,8,-0.361400155411653,1,0,0,1,1,0,22,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,1,2,9500,1,1,145.0,1,4,2,2,3,0.026339680832973278,1,0,0,1,1,0,18,0,0,8,8,7,0.218357807808747,0,0,8,8,7,0.2817778285364249,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,44,1,9070,1,39,120.0,1,1,19,4,7,-0.4882968290917123,0,0,1,0,1,0,20,0,0,6,11,0,-2.1994239442345584,6,0,6,12,0,-1.9651519497137022,12,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,44,1,171,1,39,150.0,1,4,4,2,2,1.6266477322426127,0,0,0,1,1,0,25,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,43,1,9991,0,1,150.0,1,3,3,4,4,-1.8982598699812623,1,0,0,1,1,0,24,0,0,5,10,4,0.1790610984085565,0,0,5,11,5,0.20407024852361985,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,39,1,9119,1,1,150.0,1,3,3,4,4,1.6266477322426127,1,0,0,1,1,0,27,0,0,5,10,1,0.696123064200538,0,0,5,0,0,-1.9651519497137022,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,17,1,9254,1,1,127.0,1,3,19,4,4,-0.7068411004295921,0,0,0,1,1,0,21,0,0,6,7,5,0.07564870525016021,0,0,6,7,5,0.4182466174635073,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,44,1,9003,1,39,140.0,1,19,38,3,9,0.9216662117978377,1,0,0,1,1,0,21,0,0,6,7,6,0.4597518798384894,0,0,6,6,6,0.5656072815631732,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,18,3,9773,1,1,128.0,1,19,1,9,9,-0.3402507097983099,1,0,0,1,1,0,19,0,0,6,9,4,0.3858858847253491,0,0,6,6,6,0.21322308480310218,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,39,1,9500,1,1,127.0,1,19,19,5,5,2.331629252687388,0,0,0,1,1,0,28,0,0,7,7,7,0.8054447369679856,0,0,8,11,8,0.921486197629956,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,1,1,9147,1,1,117.0,1,19,19,5,7,-0.6010938723628759,0,0,0,1,1,0,20,0,0,5,8,5,-0.1311760810666324,0,0,5,10,2,0.3413627927158553,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,44,1,9003,1,39,150.0,1,1,19,4,10,1.6266477322426127,0,0,0,1,1,1,21,0,0,6,8,6,0.4892982778837454,0,0,6,10,6,0.4614937688840614,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,1,9500,1,1,154.0,1,1,1,5,3,1.267107156815778,0,0,0,1,1,1,18,0,0,7,7,7,1.100908717420546,0,0,8,9,8,0.9542977288985246,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,17,2,9119,1,1,127.0,1,19,1,9,10,-0.4107488618427874,1,0,0,1,1,1,18,0,0,5,6,5,0.5306632351471038,0,0,5,8,5,0.45668852983733305,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,1,2,9147,1,1,133.0,1,19,1,5,10,-0.361400155411653,0,0,0,1,1,0,20,0,0,5,9,4,-0.08981112380327404,0,0,5,6,3,0.14915323084672547,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,39,1,9119,1,40,120.0,1,1,1,5,10,1.4010536457002856,0,0,0,1,1,0,25,0,2,5,6,5,0.7374880214638964,0,1,5,5,2,0.62967713551955,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
1,1,1,9670,1,1,133.1,1,38,19,5,6,0.7806699077088828,0,0,1,1,1,0,22,0,0,6,8,6,0.4117389830149482,0,0,6,11,2,0.8218866973886797,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1
1,1,1,9500,1,1,149.0,1,37,37,9,9,0.7806699077088828,0,0,0,1,1,0,18,0,0,8,11,6,0.5920212550877527,1,0,8,11,6,0.6290364369799865,1,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,17,2,9147,1,1,125.0,1,19,38,9,7,-0.7491399916562792,1,0,0,1,1,0,19,0,0,5,8,5,0.5410044744629435,0,0,5,8,5,0.14915323084672547,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,5,9119,1,1,126.0,1,12,19,4,5,-0.3120514489805185,1,0,0,1,1,0,19,0,0,5,12,3,0.28247349156695284,0,0,5,10,3,0.3413627927158553,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,39,1,9773,1,19,133.1,1,19,1,7,9,-0.8407875893140998,1,0,1,0,1,0,25,0,0,6,10,4,0.4892982778837454,0,0,6,9,4,0.6777295259868324,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,43,1,9070,1,1,115.0,1,12,12,1,10,-0.8407875893140998,0,0,1,1,1,0,21,0,5,11,12,9,0.23651242794099944,0,3,8,11,3,0.6617120624977382,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,17,3,9119,1,1,117.0,1,1,2,3,2,-0.502396459500608,1,0,0,1,1,0,19,0,0,5,10,2,0.07564870525016021,0,0,6,10,0,-1.9651519497137022,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,17,2,9147,1,1,133.1,1,1,1,4,4,-1.96875802202574,0,0,0,1,1,0,20,0,0,5,14,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,44,1,9003,1,39,150.0,1,3,2,2,2,1.6266477322426127,0,0,0,1,1,0,25,0,9,14,16,14,0.3711126857027211,0,3,9,13,6,0.12169472200827845,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,17,1,9147,1,1,130.0,1,19,1,7,4,-0.643392763589563,1,0,0,1,1,0,20,0,0,5,8,3,0.07564870525016021,0,0,5,11,3,0.3413627927158553,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
1,1,1,171,1,1,161.0,1,37,37,9,9,1.2177584503846424,1,0,0,1,1,0,18,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,44,1,9254,1,39,130.0,1,39,39,194,193,0.21668469135306273,1,0,1,1,1,0,23,0,0,6,12,3,0.1790610984085565,0,0,6,12,3,0.08508337689034876,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,42,1,9500,1,1,111.0,1,1,3,9,10,0.08978801767300243,1,0,0,1,1,0,23,0,0,8,8,8,0.38743707062272514,0,0,8,8,8,0.4389091453644387,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,53,1,9003,1,42,140.0,1,3,38,141,151,0.5903248971887943,0,0,0,1,1,0,21,0,7,12,18,11,0.3012757448684796,0,5,12,14,11,0.3413627927158553,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,1,1,9130,1,1,132.0,1,1,1,3,3,1.1966090047713005,1,0,0,1,1,0,20,0,0,5,14,2,0.07564870525016021,3,0,5,9,3,0.4695025006286083,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,39,1,9991,0,1,139.0,1,1,1,4,10,0.9710149182289712,0,0,0,1,1,0,25,0,0,5,13,1,-0.1311760810666324,0,0,5,8,2,0.21322308480310218,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,1,1,9130,1,1,132.0,1,19,38,9,9,0.24488395217085412,1,0,0,1,1,0,18,0,0,6,6,6,0.5927106710421417,0,0,6,9,5,0.5720142669588109,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,1,6,9070,1,6,119.0,1,1,1,9,9,-0.2627027425493841,1,0,0,1,1,0,22,0,0,6,6,6,0.7305938619200033,0,0,6,8,6,0.6537033307531912,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,39,1,9670,1,1,133.1,1,19,19,3,9,-0.6292931331806673,0,0,0,1,1,0,27,0,0,6,7,6,0.696123064200538,0,0,6,7,6,0.8630744606463503,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,39,1,9003,1,19,133.1,1,4,1,2,4,-0.4882968290917123,0,0,0,1,1,0,25,0,0,3,4,0,-2.1994239442345584,0,0,3,5,0,-1.9651519497137022,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,17,4,9119,1,1,129.0,1,34,36,0,5,-0.5658447963406371,1,0,0,1,1,0,18,0,0,5,9,3,0.21353189612802181,0,0,5,10,3,0.21322308480310218,4,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,1,9085,1,1,128.0,1,38,19,8,8,-0.685691654816249,0,0,0,1,1,0,20,0,0,5,7,5,0.8202179359906135,1,0,5,5,5,0.7642238288279407,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,39,1,9003,1,1,120.0,1,3,4,2,2,-0.4882968290917123,0,0,0,1,1,0,27,0,0,6,10,5,0.4892982778837454,0,0,6,13,5,0.24525801178129036,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,1,1,8014,0,1,130.0,1,1,1,9,9,-0.6222433179762199,0,0,0,1,1,0,20,0,0,6,7,6,0.3169442892864181,0,0,6,9,6,0.3413627927158553,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,1,9147,1,1,130.0,1,38,37,9,9,-0.14990569927822048,1,0,0,1,1,0,22,0,0,5,9,0,-2.1994239442345584,0,0,5,5,1,0.3413627927158553,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,6,9119,1,1,111.0,1,19,3,5,10,-1.4400218816921586,1,0,0,1,1,0,19,0,0,5,10,3,-0.027763687908236103,0,0,5,11,3,0.11071131847289965,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,1,6,9147,1,1,121.0,1,3,19,4,5,-0.7138909156340405,0,0,0,1,1,0,20,0,0,5,14,3,0.3652034060936699,0,0,5,8,5,0.11711830386853729,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,43,4,171,1,1,117.0,1,19,12,9,10,-1.2426270559676218,0,0,0,1,1,0,19,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
2,39,1,9085,1,9,133.1,1,1,1,4,4,-0.4882968290917123,1,0,0,0,1,0,29,0,0,5,12,0,-2.1994239442345584,4,0,5,8,0,-1.9651519497137022,1,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,1,2,9500,1,1,149.0,1,3,1,9,9,0.745420831686644,0,0,0,1,1,0,19,0,0,8,8,7,0.6606673865462305,0,0,8,8,7,0.692831705847978,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,39,2,9991,0,1,172.0,1,19,37,9,8,1.6266477322426127,1,0,0,1,0,1,28,0,0,5,7,5,-0.007081209276556914,0,0,5,6,5,-0.004614418648578498,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
2,1,1,9238,1,1,134.0,1,37,37,5,5,-0.4600975682739209,0,0,0,1,0,0,20,0,0,6,7,6,0.1790610984085565,0,0,6,6,6,0.2772929387594786,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,4,9070,1,1,136.0,1,37,37,9,8,0.6890223100510612,1,0,0,1,0,0,20,0,0,6,6,4,0.5927106710421417,0,0,6,8,6,0.6537033307531912,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,39,1,8014,0,1,133.1,1,34,5,0,1,-0.5940440571584286,1,0,0,1,0,0,31,0,0,6,12,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,5,9500,1,1,141.0,1,12,1,5,5,0.4281791474864952,1,0,0,1,0,0,18,0,0,7,8,7,0.39364181421222877,0,0,8,9,7,0.45943438072117776,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,17,1,9670,1,1,141.0,1,1,19,8,7,0.13208690889969055,1,0,0,1,0,0,19,0,0,6,6,6,0.8684770527978654,0,0,6,8,6,0.5884893722618795,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,1,1,9147,1,1,148.0,1,37,38,9,8,0.4281791474864952,1,0,0,1,0,0,18,0,0,5,10,4,0.28247349156695284,0,0,5,9,4,0.49513044221115926,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,17,1,9254,1,1,102.0,1,37,37,7,7,-1.7572635658923073,0,0,0,1,0,0,19,0,0,6,8,5,0.24110853430359444,0,0,6,8,5,0.2644789679682033,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,1,9147,1,1,143.0,1,1,19,3,3,0.49162748432652537,0,0,0,1,0,1,18,0,0,5,5,5,0.9029478505173306,0,0,5,5,5,0.9564333906970705,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,17,1,9085,1,1,120.0,1,38,19,90,90,0.0051902352196302294,0,0,0,1,0,0,19,0,0,5,7,3,0.28247349156695284,0,0,5,7,5,0.5720142669588109,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,17,1,9773,1,1,121.0,1,38,38,9,8,-0.4600975682739209,1,0,0,1,0,1,18,0,0,6,6,6,0.4548274801642801,0,0,6,7,6,0.3962798103927496,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,3,9254,1,1,122.0,1,37,37,9,3,-0.17105514489156354,1,0,0,1,0,0,19,0,0,6,12,6,0.21353189612802181,0,0,6,14,3,0.3413627927158553,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,4,9556,1,1,122.0,1,37,1,5,4,-0.21335403611824963,0,0,0,1,0,0,19,0,0,7,9,7,0.3160825193434315,0,0,8,8,8,0.692145243127017,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,2,9670,1,1,123.0,1,19,1,9,3,-0.643392763589563,1,0,0,1,0,0,18,0,0,6,6,6,0.6616522664810727,0,0,6,11,6,0.8325650063814092,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,1,9500,1,1,133.0,1,3,19,2,8,-0.01595921039371282,0,0,0,1,0,0,19,0,0,7,12,4,0.3755446454095093,0,0,7,11,5,0.2836999241551162,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
1,44,1,9670,1,39,110.0,1,37,1,9,4,-1.1932783495364874,0,0,0,1,0,1,20,0,2,6,9,6,0.30832658985655187,0,2,6,7,6,0.6434063899387734,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,17,1,9670,1,1,155.0,1,1,19,4,8,0.5480260059621062,1,0,0,1,0,0,20,0,0,6,8,5,0.5720281924104625,0,0,6,10,4,0.5335723545849851,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1
1,17,1,9003,1,1,119.0,1,37,37,4,6,-0.9676842629941591,0,0,1,1,0,0,20,0,0,6,8,6,0.5582398733226764,0,0,6,8,5,0.7257819164541148,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1
1,39,1,9991,0,3,120.0,1,37,37,9,9,0.9921643638423152,0,0,0,1,0,0,29,0,10,15,15,11,0.16965997175779368,0,9,13,16,11,0.25399481004806856,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,17,1,9853,1,1,133.1,1,38,12,7,0,-1.0875311214697712,0,0,0,0,0,1,20,0,0,6,10,4,0.28247349156695284,0,0,6,14,3,-0.04305633102240432,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
4,39,1,9853,1,1,143.0,1,37,1,9,10,0.9216662117978377,0,0,1,0,0,0,31,0,0,7,8,6,0.42035668244481444,0,0,7,9,5,0.45668852983733305,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,17,1,9670,1,1,149.0,1,19,37,7,4,0.5198267451443168,0,1,0,1,0,0,20,0,0,6,7,6,0.42035668244481444,0,0,6,9,6,0.6830686804831976,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,1,9003,1,1,133.0,1,38,37,9,9,-0.11465662325598172,1,0,0,1,0,0,21,0,12,18,22,18,0.25949295975397596,1,11,13,13,13,0.2378653363247854,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,7,1,9130,1,3,140.0,1,19,38,9,9,0.9216662117978377,1,0,0,1,0,0,23,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,17,5,9070,1,1,122.0,1,19,38,5,7,-0.5164960899095037,0,0,1,0,0,0,21,0,0,6,6,4,0.4892982778837454,0,0,6,8,4,0.2644789679682033,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,7,1,9500,1,40,170.0,1,1,1,9,4,2.813202129303205,0,0,0,1,0,0,24,0,4,7,7,7,1.1097726368341232,0,3,8,9,8,1.061080818825819,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,39,1,8014,0,1,120.0,1,1,1,4,4,1.6618968082648515,0,0,0,1,0,0,27,0,0,6,6,6,0.3858858847253491,0,1,6,6,6,0.405432646672232,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,1,9500,1,1,143.0,1,1,37,3,8,0.07568838726410773,0,0,0,1,0,1,18,0,0,7,9,7,0.5007885437902339,0,0,8,8,8,1.0741617473419125,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,3,171,1,1,115.0,1,9,1,6,6,-1.2849259471943077,1,0,0,0,0,0,21,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,17,1,9130,1,1,123.0,1,19,3,3,2,-0.37549978582054866,1,0,1,1,0,1,19,0,0,5,7,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,6,9500,1,1,131.0,1,38,19,7,7,-0.11465662325598172,1,0,0,1,0,1,19,0,0,8,8,7,0.35604402269964,0,0,8,8,7,0.4097344797235881,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,1,9085,1,1,127.0,1,19,38,194,193,-0.6574923939984587,0,0,0,1,0,0,18,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,43,3,9500,1,1,126.0,1,38,37,6,5,-0.18515477530045923,1,0,0,1,0,1,18,0,0,7,8,5,0.27833699584061705,0,0,7,8,5,0.33751860147847274,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,2,9853,1,1,112.0,1,37,37,191,182,-1.46822114250995,1,0,1,1,0,1,20,0,0,7,7,7,0.666576666155282,0,0,7,8,7,0.4511968280696437,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
2,1,1,8014,0,1,150.0,1,1,37,4,7,0.9146163965933904,1,0,0,1,0,0,24,0,0,6,9,5,0.4892982778837454,0,0,6,6,6,0.757816843432303,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,1,9070,1,1,116.0,1,1,1,1,1,-1.1368798279009056,1,0,0,1,0,0,20,0,0,6,6,6,0.4548274801642801,0,0,6,10,6,0.18118815782491365,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
